date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
1940-01-01 00:00:00+00:00,3.0,1.792,-3.9580002,-1.1788334,,,18.733839,
1940-01-02 00:00:00+00:00,0.0,-2.908,-7.258,-5.0017505,0.0,0.0,18.391735,5.33
1940-01-03 00:00:00+00:00,1.0,4.392,-4.258,-0.48716667,0.0,0.0,16.08761,4.91
1940-01-04 00:00:00+00:00,51.0,4.8919997,-1.008,1.8003334,0.2,0.2,14.917212,3.34
1940-01-05 00:00:00+00:00,51.0,3.342,-1.558,0.8211665,0.3,0.3,9.746631,3.24
1940-01-06 00:00:00+00:00,3.0,3.592,-0.45799997,1.5024166,0.0,0.0,11.966953,2.19
1940-01-07 00:00:00+00:00,53.0,2.942,0.041999996,1.4815832,3.9999995,3.9999995,13.627795,0.74
1940-01-08 00:00:00+00:00,53.0,4.542,0.442,1.7794999,3.4,3.4,8.913181,1.28
1940-01-09 00:00:00+00:00,51.0,2.042,-4.008,0.058666646,0.2,0.2,17.22742,4.43
1940-01-10 00:00:00+00:00,0.0,-2.7580001,-6.408,-4.8767505,0.0,0.0,23.0653,5.64
1940-01-11 00:00:00+00:00,0.0,-3.108,-7.758,-5.7559166,0.0,0.0,23.979893,5.88
1940-01-12 00:00:00+00:00,0.0,-3.308,-9.007999,-6.2455,0.0,0.0,19.201874,5.69
1940-01-13 00:00:00+00:00,1.0,-1.508,-7.008,-4.3996673,0.0,0.0,11.246759,5.73
1940-01-14 00:00:00+00:00,1.0,1.342,-4.808,-1.9080001,0.0,0.0,11.525623,5.64
1940-01-15 00:00:00+00:00,2.0,0.09200001,-3.6080003,-2.1309168,0.0,0.0,9.83268,4.91
1940-01-16 00:00:00+00:00,73.0,0.041999996,-4.808,-1.6475834,3.8,0.099999994,24.130743,1.47
1940-01-17 00:00:00+00:00,71.0,-5.208,-10.507999,-8.547582,0.2,0.0,25.509243,5.0
1940-01-18 00:00:00+00:00,73.0,-1.408,-13.507999,-6.4288335,3.3999996,0.0,16.418526,3.19
1940-01-19 00:00:00+00:00,3.0,-7.058,-14.608,-10.299666,0.0,0.0,16.055353,6.04
1940-01-20 00:00:00+00:00,3.0,-7.308,-14.558,-10.03925,0.0,0.0,18.391735,5.94
1940-01-21 00:00:00+00:00,71.0,-2.2080002,-7.808,-4.83925,1.7000002,0.0,16.42247,4.02
1940-01-22 00:00:00+00:00,71.0,-1.008,-14.207999,-5.455917,1.3000001,0.0,14.007655,3.05
1940-01-23 00:00:00+00:00,3.0,-4.008,-16.258001,-9.449666,0.0,0.0,9.422101,4.2
1940-01-24 00:00:00+00:00,2.0,-1.9079999,-10.507999,-5.8767495,0.0,0.0,12.496718,6.33
1940-01-25 00:00:00+00:00,1.0,-3.0080001,-10.058,-6.7767506,0.0,0.0,11.457958,6.87
1940-01-26 00:00:00+00:00,51.0,0.442,-11.408,-4.4809165,0.5,0.5,15.03835,2.96
1940-01-27 00:00:00+00:00,51.0,2.092,-1.258,0.60241675,0.1,0.1,14.021525,1.78
1940-01-28 00:00:00+00:00,71.0,2.192,-4.458,-0.112166606,0.4,0.0,16.203999,2.2
1940-01-29 00:00:00+00:00,73.0,-2.358,-6.408,-3.9621665,2.6,0.0,16.93531,3.13
1940-01-30 00:00:00+00:00,73.0,2.7419999,-3.558,-0.4163332,2.4999998,1.0000001,15.725037,1.78
1940-01-31 00:00:00+00:00,55.0,3.442,1.692,2.4711666,5.8999996,5.8999996,17.595861,1.0
1940-02-01 00:00:00+00:00,51.0,2.042,-0.55799997,0.48575005,3.8,3.8,12.783802,1.59
1940-02-02 00:00:00+00:00,51.0,4.6419997,0.292,1.8795,0.4,0.4,12.261157,3.53
1940-02-03 00:00:00+00:00,53.0,6.242,1.142,2.99825,2.0,2.0,13.755579,5.99
1940-02-04 00:00:00+00:00,53.0,8.592,1.942,5.1774163,2.4,2.4,17.377226,2.21
1940-02-05 00:00:00+00:00,53.0,9.592,4.992,6.78575,2.0,2.0,12.768586,2.96
1940-02-06 00:00:00+00:00,53.0,7.992,4.692,6.196167,2.2,2.2,12.324414,1.73
1940-02-07 00:00:00+00:00,53.0,8.742001,0.792,5.4795003,2.8999999,2.8999999,22.915916,2.61
1940-02-08 00:00:00+00:00,53.0,7.3919997,4.942,5.9357495,3.5,3.5,20.808498,1.21
1940-02-09 00:00:00+00:00,3.0,6.6419997,3.0419998,5.002416,0.0,0.0,14.658676,3.7
1940-02-10 00:00:00+00:00,3.0,2.5419998,-4.6080003,-0.6455,0.0,0.0,16.135872,9.1
1940-02-11 00:00:00+00:00,73.0,-1.008,-7.1080003,-3.6121674,2.6,0.0,13.392774,5.57
1940-02-12 00:00:00+00:00,3.0,-3.2080002,-12.457999,-6.830916,0.0,0.0,23.565567,9.76
1940-02-13 00:00:00+00:00,73.0,-7.558,-11.858,-9.57675,1.0000001,0.0,17.64,7.55
1940-02-14 00:00:00+00:00,73.0,-8.108,-12.858,-9.974668,0.8,0.0,18.532133,9.28
1940-02-15 00:00:00+00:00,71.0,-0.6079999,-7.808,-4.560084,0.3,0.0,17.25373,6.99
1940-02-16 00:00:00+00:00,3.0,0.192,-5.758,-2.8725834,0.0,0.0,17.114204,7.32
1940-02-17 00:00:00+00:00,73.0,4.992,-3.108,1.4274167,6.8999996,2.4999998,28.167557,3.13
1940-02-18 00:00:00+00:00,73.0,0.94200003,-6.208,-2.0913332,1.6,0.6,18.72,10.42
1940-02-19 00:00:00+00:00,73.0,9.842,0.992,6.7295012,7.6,7.2999997,26.903828,1.29
1940-02-20 00:00:00+00:00,51.0,8.542001,5.092,6.6940837,0.1,0.1,15.042659,1.89
1940-02-21 00:00:00+00:00,2.0,12.292001,1.492,6.514917,0.0,0.0,16.055355,10.41
1940-02-22 00:00:00+00:00,1.0,12.742001,3.942,7.9045005,0.0,0.0,18.888851,9.93
1940-02-23 00:00:00+00:00,3.0,13.192,5.092,8.394084,0.0,0.0,17.0763,9.83
1940-02-24 00:00:00+00:00,51.0,10.592,6.692,8.59825,1.2,1.2,20.545246,5.15
1940-02-25 00:00:00+00:00,2.0,9.742001,4.592,7.044083,0.0,0.0,15.273505,10.92
1940-02-26 00:00:00+00:00,3.0,9.642,1.492,5.5315833,0.0,0.0,17.227419,8.02
1940-02-27 00:00:00+00:00,51.0,11.542001,4.142,7.9440837,0.3,0.3,20.265795,4.97
1940-02-28 00:00:00+00:00,51.0,14.142,7.542,10.804501,0.4,0.4,27.943514,5.96
1940-02-29 00:00:00+00:00,51.0,11.192,7.592,9.352418,0.70000005,0.70000005,16.418526,5.89
1940-03-01 00:00:00+00:00,2.0,8.792001,1.792,5.631584,0.0,0.0,25.478743,12.31
1940-03-02 00:00:00+00:00,0.0,5.092,-0.95799994,1.7024168,0.0,0.0,26.405453,13.66
1940-03-03 00:00:00+00:00,1.0,6.8919997,-2.858,1.5232496,0.0,0.0,16.516901,13.86
1940-03-04 00:00:00+00:00,3.0,9.642,-2.4580002,3.0274165,0.0,0.0,12.57426,13.87
1940-03-05 00:00:00+00:00,51.0,4.292,-0.15800002,3.152417,0.4,0.4,20.833395,9.01
1940-03-06 00:00:00+00:00,71.0,5.192,-1.208,1.5565834,1.0000001,0.9000001,21.9718,10.57
1940-03-07 00:00:00+00:00,71.0,3.142,-0.8579999,0.9732499,0.70000005,0.5,15.629971,8.07
1940-03-08 00:00:00+00:00,3.0,3.592,-2.408,0.8044999,0.0,0.0,7.6367526,8.67
1940-03-09 00:00:00+00:00,2.0,7.792,-1.6579999,2.13575,0.0,0.0,11.609651,14.54
1940-03-10 00:00:00+00:00,3.0,10.992001,-0.55799997,5.2003336,0.0,0.0,12.10157,15.04
1940-03-11 00:00:00+00:00,3.0,12.642,5.1419997,9.031584,0.0,0.0,18.79255,12.88
1940-03-12 00:00:00+00:00,53.0,13.892,7.442,10.367002,2.8000002,2.8000002,26.987997,4.78
1940-03-13 00:00:00+00:00,61.0,12.742001,9.392,11.0545,5.799999,5.799999,36.95396,7.76
1940-03-14 00:00:00+00:00,63.0,11.492001,0.742,7.585751,16.500002,16.500002,40.00052,9.45
1940-03-15 00:00:00+00:00,3.0,7.942,-2.7580001,2.3690832,0.0,0.0,13.1041975,14.92
1940-03-16 00:00:00+00:00,3.0,9.042001,0.69200003,5.202417,0.0,0.0,10.931203,12.13
1940-03-17 00:00:00+00:00,61.0,10.692,4.442,7.2295003,7.899999,7.899999,19.829433,1.81
1940-03-18 00:00:00+00:00,53.0,19.342,9.792001,14.775332,2.1000001,2.1000001,19.829433,13.09
1940-03-19 00:00:00+00:00,61.0,16.792,7.342,12.217,3.0999997,3.0999997,34.17157,8.34
1940-03-20 00:00:00+00:00,51.0,10.892,6.042,8.946167,0.6,0.6,28.757215,10.36
1940-03-21 00:00:00+00:00,51.0,12.242001,7.942,9.714918,0.3,0.3,19.93048,4.79
1940-03-22 00:00:00+00:00,51.0,16.491999,6.942,12.01075,0.4,0.4,15.827721,15.97
1940-03-23 00:00:00+00:00,51.0,13.492001,7.6419997,10.289917,0.4,0.4,18.075441,9.04
1940-03-24 00:00:00+00:00,51.0,16.292,7.742,11.38575,0.1,0.1,13.392774,12.86
1940-03-25 00:00:00+00:00,3.0,16.792,7.592,12.456585,0.0,0.0,17.992796,17.41
1940-03-26 00:00:00+00:00,53.0,16.192,9.492001,13.021168,2.5,2.5,20.188908,8.46
1940-03-27 00:00:00+00:00,53.0,10.292001,1.592,6.6315827,5.8,5.8,24.408424,5.07
1940-03-28 00:00:00+00:00,53.0,4.792,-0.70799994,2.0274165,1.3,1.3,15.629971,17.59
1940-03-29 00:00:00+00:00,3.0,6.542,-2.658,2.7503335,0.0,0.0,19.319628,11.67
1940-03-30 00:00:00+00:00,73.0,8.742001,1.842,5.0919995,3.0999997,2.2,27.748037,5.87
1940-03-31 00:00:00+00:00,2.0,14.342,-0.007999986,7.8190846,0.0,0.0,14.764389,17.11
1940-04-01 00:00:00+00:00,2.0,16.491999,5.192,10.8545,0.0,0.0,19.803272,15.85
1940-04-02 00:00:00+00:00,55.0,10.642,6.1419997,8.898252,3.2999995,3.2999995,18.472595,4.97
1940-04-03 00:00:00+00:00,53.0,10.792001,6.192,8.327416,3.8999996,3.8999996,26.089443,7.38
1940-04-04 00:00:00+00:00,55.0,13.342,5.742,9.777417,4.2,4.2,33.77291,6.84
1940-04-05 00:00:00+00:00,51.0,11.192,4.942,8.542001,1.1,1.1,27.257967,9.83
1940-04-06 00:00:00+00:00,51.0,8.342,3.392,5.54825,0.1,0.1,18.59845,11.15
1940-04-07 00:00:00+00:00,1.0,11.892,1.242,6.5524173,0.0,0.0,13.207634,21.55
1940-04-08 00:00:00+00:00,55.0,10.442,1.942,6.294084,3.0,3.0,14.986553,7.96
1940-04-09 00:00:00+00:00,53.0,7.742,2.7419999,5.564917,2.5,2.5,22.26477,15.15
1940-04-10 00:00:00+00:00,53.0,7.992,0.192,4.0815835,1.8000001,1.8000001,20.240196,15.43
1940-04-11 00:00:00+00:00,3.0,7.292,2.392,4.67325,0.0,0.0,20.929596,13.58
1940-04-12 00:00:00+00:00,53.0,8.742001,0.342,4.7565827,3.5,3.5,20.478907,12.14
1940-04-13 00:00:00+00:00,51.0,7.792,1.992,5.3419995,2.0,2.0,14.007655,9.86
1940-04-14 00:00:00+00:00,55.0,9.542001,3.0419998,6.471166,3.2,3.2,23.157824,8.29
1940-04-15 00:00:00+00:00,51.0,9.792001,5.742,7.6024175,2.2000003,2.2000003,32.957207,9.23
1940-04-16 00:00:00+00:00,61.0,7.6419997,5.342,6.4190826,15.800002,15.800002,25.772078,4.86
1940-04-17 00:00:00+00:00,53.0,10.592,5.792,8.217,6.100001,6.100001,17.782688,11.25
1940-04-18 00:00:00+00:00,53.0,13.642,6.242,9.391999,4.5999994,4.5999994,36.161636,8.74
1940-04-19 00:00:00+00:00,51.0,14.992001,5.492,10.2045,0.3,0.3,31.828968,17.68
1940-04-20 00:00:00+00:00,2.0,19.192,6.992,13.108665,0.0,0.0,12.245294,22.45
1940-04-21 00:00:00+00:00,2.0,22.042,10.042001,15.9836645,0.0,0.0,12.181624,23.15
1940-04-22 00:00:00+00:00,1.0,22.442,11.042001,16.72325,0.0,0.0,18.947083,24.3
1940-04-23 00:00:00+00:00,3.0,22.892,11.692,17.92325,0.0,0.0,18.998314,23.37
1940-04-24 00:00:00+00:00,51.0,19.642,8.942,16.702417,0.2,0.2,25.0064,16.66
1940-04-25 00:00:00+00:00,51.0,14.042001,8.592,11.000333,0.70000005,0.70000005,21.9718,13.13
1940-04-26 00:00:00+00:00,55.0,14.592,8.742001,11.617002,6.3,6.3,18.25026,7.68
1940-04-27 00:00:00+00:00,53.0,17.241999,11.442,14.156582,2.8,2.8,14.003029,12.43
1940-04-28 00:00:00+00:00,51.0,17.642,9.592,13.398251,0.6,0.6,10.464797,16.79
1940-04-29 00:00:00+00:00,53.0,17.991999,10.692,13.977416,4.7,4.7,8.891344,16.89
1940-04-30 00:00:00+00:00,63.0,19.241999,9.142,13.9711685,7.2999997,7.2999997,13.779114,15.95
1940-05-01 00:00:00+00:00,53.0,19.991999,8.592,13.462832,3.8999999,3.8999999,11.269782,11.2
1940-05-02 00:00:00+00:00,53.0,19.892,6.942,14.216999,1.1,1.1,7.24486,21.92
1940-05-03 00:00:00+00:00,55.0,20.741999,10.192,15.244082,6.2000003,6.2000003,15.484185,19.43
1940-05-04 00:00:00+00:00,55.0,17.792,12.342,14.275333,5.099999,5.099999,19.513195,10.59
1940-05-05 00:00:00+00:00,51.0,12.792001,8.642,11.0128355,1.7000003,1.7000003,22.870626,10.22
1940-05-06 00:00:00+00:00,51.0,17.542,9.692,12.898251,0.4,0.4,11.681987,15.05
1940-05-07 00:00:00+00:00,51.0,18.442,8.092,13.281583,0.1,0.1,14.24163,23.79
1940-05-08 00:00:00+00:00,3.0,16.942,9.142,13.364915,0.0,0.0,14.24163,21.81
1940-05-09 00:00:00+00:00,51.0,19.892,9.642,15.167001,0.1,0.1,17.287498,21.39
1940-05-10 00:00:00+00:00,2.0,21.092,10.192,15.794084,0.0,0.0,14.113652,22.65
1940-05-11 00:00:00+00:00,3.0,18.892,7.842,14.019085,0.0,0.0,22.057161,23.02
1940-05-12 00:00:00+00:00,2.0,14.692,5.592,10.114918,0.0,0.0,20.633371,26.5
1940-05-13 00:00:00+00:00,3.0,14.992001,5.042,10.387833,0.0,0.0,14.003028,20.42
1940-05-14 00:00:00+00:00,1.0,21.042,6.742,14.5982485,0.0,0.0,10.383987,27.13
1940-05-15 00:00:00+00:00,1.0,23.142,10.592,17.460749,0.0,0.0,14.186923,26.14
1940-05-16 00:00:00+00:00,51.0,18.192,8.992001,13.675334,0.1,0.1,17.884428,20.42
1940-05-17 00:00:00+00:00,1.0,14.692,5.992,10.727417,0.0,0.0,19.64228,25.89
1940-05-18 00:00:00+00:00,51.0,18.092,6.692,13.06075,0.2,0.2,14.973577,18.93
1940-05-19 00:00:00+00:00,1.0,17.842,9.842,14.016999,0.0,0.0,19.576189,27.54
1940-05-20 00:00:00+00:00,1.0,19.792,7.492,14.256584,0.0,0.0,15.192682,25.54
1940-05-21 00:00:00+00:00,53.0,22.592,9.942,16.914915,1.9000001,1.9000001,14.113653,24.41
1940-05-22 00:00:00+00:00,53.0,18.442,10.992001,14.931584,3.5,3.5,17.0763,19.99
1940-05-23 00:00:00+00:00,61.0,20.942,9.942,15.277416,2.6999996,2.6999996,14.561099,20.62
1940-05-24 00:00:00+00:00,3.0,21.942,9.392,16.314917,0.0,0.0,11.928989,24.89
1940-05-25 00:00:00+00:00,1.0,25.542,11.492001,19.106583,0.0,0.0,14.799459,27.98
1940-05-26 00:00:00+00:00,1.0,25.942,15.592,20.10033,0.0,0.0,13.441071,27.51
1940-05-27 00:00:00+00:00,2.0,22.792,15.392,19.09825,0.0,0.0,11.983188,24.15
1940-05-28 00:00:00+00:00,51.0,23.592,14.492001,18.567,0.8,0.8,20.61766,19.09
1940-05-29 00:00:00+00:00,1.0,18.592,11.892,15.300334,0.0,0.0,18.844202,22.68
1940-05-30 00:00:00+00:00,51.0,16.842,10.492001,13.489917,1.3000001,1.3000001,20.150354,19.07
1940-05-31 00:00:00+00:00,51.0,18.542,10.492001,14.169083,0.1,0.1,16.831684,22.53
1940-06-01 00:00:00+00:00,51.0,17.792,10.192,14.179502,1.0000001,1.0000001,10.483357,15.88
1940-06-02 00:00:00+00:00,51.0,19.342,12.142,15.960752,0.1,0.1,11.753876,17.54
1940-06-03 00:00:00+00:00,1.0,22.491999,10.342,16.906584,0.0,0.0,16.434305,26.82
1940-06-04 00:00:00+00:00,1.0,24.192,12.742001,19.03158,0.0,0.0,21.175835,26.11
1940-06-05 00:00:00+00:00,1.0,25.892,14.592,20.489916,0.0,0.0,21.746502,26.9
1940-06-06 00:00:00+00:00,0.0,26.842,16.542,21.59825,0.0,0.0,19.930477,28.83
1940-06-07 00:00:00+00:00,1.0,26.642,15.842,21.321165,0.0,0.0,18.278645,25.68
1940-06-08 00:00:00+00:00,0.0,24.991999,13.992001,19.710749,0.0,0.0,15.778516,28.63
1940-06-09 00:00:00+00:00,0.0,28.192,13.292001,21.558664,0.0,0.0,9.826088,28.0
1940-06-10 00:00:00+00:00,55.0,28.792,15.892,21.544085,1.5,1.5,9.3876505,24.8
1940-06-11 00:00:00+00:00,53.0,26.092,15.042001,20.506582,3.4999998,3.4999998,13.450708,26.27
1940-06-12 00:00:00+00:00,1.0,19.892,14.392,16.558668,0.0,0.0,15.84409,28.07
1940-06-13 00:00:00+00:00,53.0,17.142,12.542001,14.985749,2.5,2.5,19.969458,3.34
1940-06-14 00:00:00+00:00,51.0,20.741999,12.892,16.3295,0.3,0.3,10.966713,22.03
1940-06-15 00:00:00+00:00,3.0,20.392,13.992001,17.046165,0.0,0.0,11.246759,22.36
1940-06-16 00:00:00+00:00,2.0,22.542,12.292001,18.32533,0.0,0.0,9.605998,23.78
1940-06-17 00:00:00+00:00,51.0,20.991999,15.192,18.064917,0.6,0.6,13.392774,20.42
1940-06-18 00:00:00+00:00,51.0,24.392,15.042001,20.006582,0.5,0.5,19.826164,24.07
1940-06-19 00:00:00+00:00,1.0,23.592,15.292001,19.560751,0.0,0.0,19.513195,27.82
1940-06-20 00:00:00+00:00,1.0,26.192,15.392,20.737833,0.0,0.0,15.986593,24.83
1940-06-21 00:00:00+00:00,0.0,24.241999,15.842,20.11075,0.0,0.0,14.168641,27.89
1940-06-22 00:00:00+00:00,53.0,24.292,12.592,17.97325,2.0,2.0,14.561099,21.71
1940-06-23 00:00:00+00:00,53.0,23.542,15.442,18.675333,2.8,2.8,16.434305,19.62
1940-06-24 00:00:00+00:00,63.0,25.192,16.242,19.883667,9.300001,9.300001,14.799459,19.81
1940-06-25 00:00:00+00:00,53.0,21.442,14.192,17.59408,2.0,2.0,26.758923,18.91
1940-06-26 00:00:00+00:00,51.0,16.741999,12.442,14.50658,0.5,0.5,24.933735,15.36
1940-06-27 00:00:00+00:00,51.0,17.442,10.692,14.258667,0.2,0.2,13.779114,18.08
1940-06-28 00:00:00+00:00,2.0,20.192,9.492001,15.160748,0.0,0.0,12.984975,23.61
1940-06-29 00:00:00+00:00,1.0,22.991999,9.642,17.166998,0.0,0.0,9.0,28.85
1940-06-30 00:00:00+00:00,1.0,24.991999,13.142,19.38575,0.0,0.0,11.113451,27.71
1940-07-01 00:00:00+00:00,0.0,24.042,13.092,19.056581,0.0,0.0,13.392774,28.58
1940-07-02 00:00:00+00:00,0.0,26.292,14.792001,20.877417,0.0,0.0,8.217153,29.12
1940-07-03 00:00:00+00:00,1.0,22.991999,14.342,19.644083,0.0,0.0,15.937878,28.55
1940-07-04 00:00:00+00:00,53.0,19.642,14.442,17.317,1.8000001,1.8000001,25.812277,18.47
1940-07-05 00:00:00+00:00,53.0,20.042,13.792001,16.854498,1.1,1.1,21.129883,9.69
1940-07-06 00:00:00+00:00,61.0,25.542,14.292001,19.592,6.3999996,6.3999996,18.36353,20.32
1940-07-07 00:00:00+00:00,53.0,20.292,15.342,17.381584,2.7999997,2.7999997,24.482647,18.07
1940-07-08 00:00:00+00:00,63.0,20.342,12.592,16.2045,12.499999,12.499999,22.55106,13.13
1940-07-09 00:00:00+00:00,3.0,22.442,12.642,17.694082,0.0,0.0,15.596767,19.39
1940-07-10 00:00:00+00:00,1.0,24.842,11.892,19.62533,0.0,0.0,17.339897,28.11
1940-07-11 00:00:00+00:00,51.0,20.842,13.692,17.616999,0.9000001,0.9000001,23.740902,18.04
1940-07-12 00:00:00+00:00,51.0,18.192,11.392,14.8045,0.4,0.4,22.682856,17.88
1940-07-13 00:00:00+00:00,51.0,19.042,12.542001,15.581584,0.8,0.8,24.122686,19.43
1940-07-14 00:00:00+00:00,3.0,22.342,14.692,18.017,0.0,0.0,16.981165,15.3
1940-07-15 00:00:00+00:00,55.0,22.142,15.392,18.389917,6.1999993,6.1999993,23.132626,16.51
1940-07-16 00:00:00+00:00,63.0,19.442,13.592,16.227415,6.7,6.7,27.267473,14.73
1940-07-17 00:00:00+00:00,51.0,20.392,11.892,16.812832,1.2000002,1.2000002,20.497883,17.42
1940-07-18 00:00:00+00:00,61.0,18.892,11.242001,14.594082,9.500001,9.500001,24.703974,15.73
1940-07-19 00:00:00+00:00,51.0,20.842,13.942,17.208668,2.0000002,2.0000002,26.28,16.22
1940-07-20 00:00:00+00:00,3.0,22.991999,14.992001,18.994083,0.0,0.0,25.071098,23.39
1940-07-21 00:00:00+00:00,51.0,19.741999,15.842,17.433666,1.1000001,1.1000001,22.881956,19.4
1940-07-22 00:00:00+00:00,51.0,22.292,12.842,17.446167,0.3,0.3,18.486622,18.02
1940-07-23 00:00:00+00:00,51.0,17.592,11.742001,15.125335,1.9,1.9,20.364674,15.58
1940-07-24 00:00:00+00:00,63.0,19.292,14.842,16.712833,19.7,19.7,22.17144,12.16
1940-07-25 00:00:00+00:00,61.0,19.991999,16.592,18.252417,5.8999996,5.8999996,24.014996,10.57
1940-07-26 00:00:00+00:00,51.0,20.241999,14.492001,17.560747,2.2,2.2,25.812277,19.22
1940-07-27 00:00:00+00:00,2.0,19.892,11.992001,16.125334,0.0,0.0,16.418526,21.84
1940-07-28 00:00:00+00:00,51.0,19.592,10.142,15.200333,0.1,0.1,11.440979,21.24
1940-07-29 00:00:00+00:00,51.0,21.491999,8.342,15.662833,0.6,0.6,11.709688,16.69
1940-07-30 00:00:00+00:00,51.0,19.842,11.442,16.017,0.2,0.2,11.592894,18.09
1940-07-31 00:00:00+00:00,3.0,21.392,13.492001,17.802416,0.0,0.0,9.0,17.33
1940-08-01 00:00:00+00:00,0.0,20.192,14.592,17.331583,0.0,0.0,14.84318,25.44
1940-08-02 00:00:00+00:00,0.0,23.792,13.892,18.92325,0.0,0.0,22.101183,25.96
1940-08-03 00:00:00+00:00,0.0,24.792,15.142,19.585749,0.0,0.0,15.034041,26.33
1940-08-04 00:00:00+00:00,0.0,27.792,13.842,21.319082,0.0,0.0,8.707238,25.82
1940-08-05 00:00:00+00:00,0.0,29.092,17.491999,22.612833,0.0,0.0,8.12197,25.37
1940-08-06 00:00:00+00:00,0.0,24.592,15.042001,20.302416,0.0,0.0,9.931042,24.55
1940-08-07 00:00:00+00:00,3.0,22.741999,16.491999,19.794083,0.0,0.0,6.618519,18.97
1940-08-08 00:00:00+00:00,2.0,23.692,14.592,19.400335,0.0,0.0,15.517629,21.99
1940-08-09 00:00:00+00:00,0.0,25.292,12.942,19.652416,0.0,0.0,11.592894,24.66
1940-08-10 00:00:00+00:00,51.0,24.692,14.992001,19.992002,1.0,1.0,21.194187,19.35
1940-08-11 00:00:00+00:00,3.0,19.991999,12.392,16.294083,0.0,0.0,16.766108,14.44
1940-08-12 00:00:00+00:00,3.0,19.292,10.092,14.5044985,0.0,0.0,12.371645,20.38
1940-08-13 00:00:00+00:00,3.0,19.192,8.142,14.589916,0.0,0.0,14.973576,18.17
1940-08-14 00:00:00+00:00,3.0,20.092,11.442,15.979499,0.0,0.0,9.36,14.17
1940-08-15 00:00:00+00:00,3.0,22.192,13.442,17.402416,0.0,0.0,18.806337,13.27
1940-08-16 00:00:00+00:00,3.0,21.192,11.692,16.967001,0.0,0.0,15.137133,13.92
1940-08-17 00:00:00+00:00,3.0,22.442,11.992001,17.581583,0.0,0.0,9.007196,14.73
1940-08-18 00:00:00+00:00,51.0,26.142,11.892,19.125336,0.1,0.1,13.684735,16.21
1940-08-19 00:00:00+00:00,51.0,18.692,12.642,16.279497,0.6,0.6,17.283749,10.97
1940-08-20 00:00:00+00:00,3.0,18.991999,12.142,15.587834,0.0,0.0,18.581022,13.64
1940-08-21 00:00:00+00:00,51.0,16.842,13.142,15.442002,1.2,1.2,27.77838,9.87
1940-08-22 00:00:00+00:00,51.0,16.392,11.892,13.744082,1.9000002,1.9000002,26.886963,14.68
1940-08-23 00:00:00+00:00,51.0,16.542,9.792001,13.221166,0.5,0.5,31.06239,11.04
1940-08-24 00:00:00+00:00,3.0,17.241999,8.042,13.060752,0.0,0.0,16.171976,13.21
1940-08-25 00:00:00+00:00,1.0,20.842,8.742001,14.871166,0.0,0.0,8.654987,22.3
1940-08-26 00:00:00+00:00,1.0,22.392,9.542001,16.792,0.0,0.0,7.653705,21.56
1940-08-27 00:00:00+00:00,3.0,22.842,12.992001,17.74825,0.0,0.0,10.8955765,17.23
1940-08-28 00:00:00+00:00,1.0,18.942,9.492001,15.839919,0.0,0.0,15.137133,18.05
1940-08-29 00:00:00+00:00,3.0,20.741999,7.742,14.477418,0.0,0.0,21.38897,15.52
1940-08-30 00:00:00+00:00,3.0,17.442,10.342,13.731584,0.0,0.0,15.937878,11.07
1940-08-31 00:00:00+00:00,1.0,21.342,7.542,14.171163,0.0,0.0,10.195057,20.64
1940-09-01 00:00:00+00:00,0.0,25.692,10.392,17.977415,0.0,0.0,9.178235,21.01
1940-09-02 00:00:00+00:00,0.0,26.342,13.192,19.252417,0.0,0.0,9.0,20.6
1940-09-03 00:00:00+00:00,1.0,24.842,11.242001,17.677416,0.0,0.0,9.007196,20.42
1940-09-04 00:00:00+00:00,0.0,26.892,12.592,19.192,0.0,0.0,8.557102,20.38
1940-09-05 00:00:00+00:00,0.0,28.741999,12.542001,20.210749,0.0,0.0,10.365251,18.15
1940-09-06 00:00:00+00:00,53.0,30.092,14.092,21.406586,0.5,0.5,9.47012,18.37
1940-09-07 00:00:00+00:00,1.0,27.642,14.242001,20.541998,0.0,0.0,13.493999,17.1
1940-09-08 00:00:00+00:00,1.0,24.892,14.242001,18.606583,0.0,0.0,15.941944,19.32
1940-09-09 00:00:00+00:00,3.0,15.192,10.642,13.067001,0.0,0.0,18.692286,10.38
1940-09-10 00:00:00+00:00,3.0,16.092,9.992001,13.139916,0.0,0.0,21.129883,12.18
1940-09-11 00:00:00+00:00,53.0,16.442,7.192,12.869082,3.1999998,3.1999998,18.416384,12.57
1940-09-12 00:00:00+00:00,3.0,16.592,3.9919999,11.387834,0.0,0.0,14.20062,12.33
1940-09-13 00:00:00+00:00,55.0,15.792001,12.042001,13.631583,5.5999994,5.5999994,34.20568,4.06
1940-09-14 00:00:00+00:00,61.0,15.342,11.742001,13.498252,21.300001,21.300001,21.252197,7.25
1940-09-15 00:00:00+00:00,61.0,15.992001,9.642,13.154502,8.699999,8.699999,20.12461,13.59
1940-09-16 00:00:00+00:00,51.0,16.442,8.742001,13.025333,1.6000001,1.6000001,22.406927,7.0
1940-09-17 00:00:00+00:00,55.0,18.442,15.042001,16.744083,1.8000001,1.8000001,27.103003,3.68
1940-09-18 00:00:00+00:00,51.0,18.192,13.642,15.76075,0.7,0.7,18.0,9.73
